"V1","V2","V3","V4","V5","V6","V7","V8","V9","gene","TES_end","TES_pos_num","TES_pos","TES_pos_max","TES_type"
"NC_005791.1","RefSeq","gene",1530899,1532800,".","+",".","gene_id MMP1581; gene_name MMP1581;","MMP1581",1533000,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1532982,1533476,".","+",".","gene_id MMP1582; gene_name MMP1582;","MMP1582",1533676,1,"1533589","1533589","T1"
"NC_005791.1","RefSeq","gene",1533600,1533968,".","+",".","gene_id MMP1583; gene_name MMP1583;","MMP1583",1534168,3,"1534084;1534093;1534149","1534084","T1"
"NC_005791.1","RefSeq","gene",1533965,1534807,".","+",".","gene_id MMP1584; gene_name MMP1584;","MMP1584",1535007,3,"1534831;1534846;1534851","1534831","T1"
"NC_005791.1","RefSeq","gene",1534843,1535691,".","+",".","gene_id MMP1585; gene_name MMP1585;","MMP1585",1535891,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1535794,1536036,".","+",".","gene_id MMP1586; gene_name MMP1586;","MMP1586",1536236,4,"1536059;1536065;1536100;1536139","1536059","T1"
"NC_005791.1","RefSeq","gene",1536058,1536471,".","-",".","gene_id MMP1587; gene_name MMP1587;","MMP1587",1535858,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1536504,1538075,".","-",".","gene_id MMP1588; gene_name MMP1588;","MMP1588",1536304,1,"1536483","1536483","T1"
"NC_005791.1","RefSeq","gene",1538219,1539319,".","+",".","gene_id MMP1589; gene_name MMP1589;","MMP1589",1539519,4,"1539343;1539375;1539381;1539387","1539381","T1"
"NC_005791.1","RefSeq","gene",1539405,1540190,".","+",".","gene_id MMP1590; gene_name MMP1590;","MMP1590",1540390,1,"1540235","1540235","T1"
"NC_005791.1","RefSeq","gene",1540191,1541162,".","-",".","gene_id MMP1591; gene_name MMP1591;","MMP1591",1539991,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1541201,1542277,".","-",".","gene_id MMP1592; gene_name MMP1592;","MMP1592",1541001,2,"1541172;1541187","1541172","T1"
"NC_005791.1","RefSeq","gene",1542305,1543210,".","-",".","gene_id MMP1593; gene_name MMP1593;","MMP1593",1542105,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1543222,1543764,".","-",".","gene_id MMP1594; gene_name MMP1594;","MMP1594",1543022,1,"1543167","1543167","T1"
"NC_005791.1","RefSeq","gene",1543851,1545467,".","-",".","gene_id MMP1595; gene_name MMP1595;","MMP1595",1543651,2,"1543763;1543787","1543763","T1"
"NC_005791.1","RefSeq","gene",1545547,1546185,".","-",".","gene_id MMP1596; gene_name MMP1596;","MMP1596",1545347,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1546136,1546645,".","+",".","gene_id MMP1597; gene_name MMP1597;","MMP1597",1546845,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1546728,1547282,".","+",".","gene_id MMP1598; gene_name MMP1598;","MMP1598",1547482,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1547298,1547963,".","+",".","gene_id MMP1599; gene_name MMP1599;","MMP1599",1548163,1,"1548000","1548000","T1"
"NC_005791.1","RefSeq","gene",1547994,1548800,".","-",".","gene_id MMP1600; gene_name MMP1600;","MMP1600",1547794,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1548828,1549610,".","-",".","gene_id MMP1601; gene_name MMP1601;","MMP1601",1548628,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1549717,1549944,".","-",".","gene_id MMP1602; gene_name MMP1602;","MMP1602",1549517,1,"1549695","1549695","T1"
"NC_005791.1","RefSeq","gene",1550226,1551392,".","+",".","gene_id MMP1603; gene_name MMP1603;","MMP1603",1551592,1,"1551467","1551467","T2"
"NC_005791.1","RefSeq","gene",1551417,1552286,".","-",".","gene_id MMP1604; gene_name MMP1604;","MMP1604",1551217,1,"1551357","1551357","T1"
"NC_005791.1","RefSeq","gene",1552396,1553739,".","+",".","gene_id MMP1605; gene_name MMP1605;","MMP1605",1553939,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1553771,1554961,".","+",".","gene_id MMP1606; gene_name MMP1606;","MMP1606",1555161,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1554972,1555523,".","+",".","gene_id MMP1607; gene_name MMP1607;","MMP1607",1555723,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1555646,1555954,".","+",".","gene_id MMP1608; gene_name MMP1608;","MMP1608",1556154,3,"1556013;1556019;1556025","1556013","T1"
"NC_005791.1","RefSeq","gene",1556252,1557160,".","+",".","gene_id MMP1609; gene_name MMP1609;","MMP1609",1557360,3,"1557185;1557191;1557199","1557185","T1"
"NC_005791.1","RefSeq","gene",1557230,1557904,".","+",".","gene_id MMP1610; gene_name MMP1610;","MMP1610",1558104,1,"1557994","1557994","T1"
"NC_005791.1","RefSeq","gene",1557924,1558676,".","-",".","gene_id MMP1611; gene_name MMP1611;","MMP1611",1557724,1,"1557880","1557880","T1"
"NC_005791.1","RefSeq","gene",1558700,1559377,".","-",".","gene_id MMP1612; gene_name MMP1612;","MMP1612",1558500,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1559489,1559758,".","+",".","gene_id MMP1613; gene_name MMP1613;","MMP1613",1559958,3,"1559773;1559815;1559824","1559773","T1"
"NC_005791.1","RefSeq","gene",1559794,1561044,".","-",".","gene_id MMP1614; gene_name MMP1614;","MMP1614",1559594,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1561114,1561413,".","-",".","gene_id MMP1615; gene_name MMP1615;","MMP1615",1560914,8,"1561047;1561068;1561076;1561083;1561088;1561092;1561096;1561101","1561101","T1"
"NC_005791.1","RefSeq","gene",1561499,1562815,".","-",".","gene_id MMP1616; gene_name MMP1616;","MMP1616",1561299,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1563021,1563284,".","-",".","gene_id MMP1617; gene_name MMP1617;","MMP1617",1562821,1,"1563003","1563003","T1"
"NC_005791.1","RefSeq","gene",1563295,1564260,".","-",".","gene_id MMP1618; gene_name MMP1618;","MMP1618",1563095,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1564401,1565609,".","+",".","gene_id MMP1619; gene_name MMP1619;","MMP1619",1565809,3,"1565651;1565667;1565734","1565651","T1"
"NC_005791.1","RefSeq","gene",1565622,1565915,".","+",".","gene_id MMP1620; gene_name MMP1620;","MMP1620",1566115,1,"1566115","1566115","T2"
"NC_005791.1","RefSeq","gene",1565956,1566951,".","-",".","gene_id MMP1621; gene_name MMP1621;","MMP1621",1565756,5,"1565879;1565907;1565909;1565914;1565924","1565914","T1"
"NC_005791.1","RefSeq","gene",1566962,1567405,".","-",".","gene_id MMP1622; gene_name MMP1622;","MMP1622",1566762,1,"1566872","1566872","T1"
"NC_005791.1","RefSeq","gene",1567415,1567927,".","-",".","gene_id MMP1623; gene_name MMP1623;","MMP1623",1567215,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1567947,1569392,".","-",".","gene_id MMP1624; gene_name MMP1624;","MMP1624",1567747,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1569394,1569654,".","-",".","gene_id MMP1625; gene_name MMP1625;","MMP1625",1569194,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1569666,1570427,".","-",".","gene_id MMP1626; gene_name MMP1626;","MMP1626",1569466,1,"1569596","1569596","T1"
"NC_005791.1","RefSeq","gene",1570437,1570745,".","-",".","gene_id MMP1627; gene_name MMP1627;","MMP1627",1570237,1,"1570276","1570276","T1"
"NC_005791.1","RefSeq","gene",1570763,1572211,".","-",".","gene_id MMP1628; gene_name MMP1628;","MMP1628",1570563,1,"1570617","1570617","T1"
"NC_005791.1","RefSeq","gene",1572237,1572593,".","-",".","gene_id MMP1629; gene_name MMP1629;","MMP1629",1572037,2,"1572039;1572041","1572039","T1"
"NC_005791.1","RefSeq","gene",1572746,1574395,".","+",".","gene_id MMP1630; gene_name MMP1630;","MMP1630",1574595,3,"1574563;1574578;1574585","1574563","T1"
"NC_005791.1","RefSeq","gene",1574398,1574982,".","-",".","gene_id MMP1631; gene_name MMP1631;","MMP1631",1574198,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1575110,1575832,".","+",".","gene_id MMP1632; gene_name MMP1632;","MMP1632",1576032,2,"1575888;1575895","1575888","T1"
"NC_005791.1","RefSeq","gene",1575947,1576276,".","-",".","gene_id MMP1633; gene_name MMP1633;","MMP1633",1575747,2,"1575891;1575897","1575897","T1"
"NC_005791.1","RefSeq","gene",1576290,1577150,".","-",".","gene_id MMP1634; gene_name MMP1634;","MMP1634",1576090,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1577219,1577461,".","-",".","gene_id MMP1635; gene_name MMP1635;","MMP1635",1577019,4,"1577160;1577176;1577183;1577194","1577183","T1"
"NC_005791.1","RefSeq","gene",1577524,1578906,".","+",".","gene_id MMP1636; gene_name MMP1636;","MMP1636",1579106,1,"1578934","1578934","T1"
"NC_005791.1","RefSeq","gene",1578917,1579609,".","-",".","gene_id MMP1637; gene_name MMP1637;","MMP1637",1578717,1,"1578879","1578879","T1"
"NC_005791.1","RefSeq","gene",1579796,1580659,".","+",".","gene_id MMP1638; gene_name MMP1638;","MMP1638",1580859,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1580669,1581871,".","+",".","gene_id MMP1639; gene_name MMP1639;","MMP1639",1582071,1,"1582061","1582061","T1"
"NC_005791.1","RefSeq","gene",1582001,1583218,".","+",".","gene_id MMP1640; gene_name MMP1640;","MMP1640",1583418,6,"1583249;1583286;1583288;1583294;1583329;1583367","1583249","T1"
"NC_005791.1","RefSeq","gene",1583208,1584014,".","-",".","gene_id MMP1641; gene_name MMP1641;","MMP1641",1583008,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1584091,1584645,".","+",".","gene_id MMP1642; gene_name MMP1642;","MMP1642",1584845,2,"1584726;1584736","1584726","T1"
"NC_005791.1","RefSeq","gene",1584652,1585041,".","+",".","gene_id MMP1643; gene_name MMP1643;","MMP1643",1585241,3,"1585097;1585165;1585176","1585097","T1"
"NC_005791.1","RefSeq","gene",1585066,1585917,".","+",".","gene_id MMP1644; gene_name MMP1644;","MMP1644",1586117,2,"1585927;1585970","1585927","T1"
"NC_005791.1","RefSeq","gene",1585939,1586712,".","+",".","gene_id MMP1645; gene_name MMP1645;","MMP1645",1586912,1,"1586908","1586908","T2"
"NC_005791.1","RefSeq","gene",1586722,1587198,".","-",".","gene_id MMP1646; gene_name MMP1646;","MMP1646",1586522,5,"1586526;1586629;1586637;1586644;1586648","1586648","T1"
"NC_005791.1","RefSeq","gene",1587504,1588727,".","+",".","gene_id MMP1647; gene_name MMP1647;","MMP1647",1588927,4,"1588760;1588770;1588779;1588783","1588760","T1"
"NC_005791.1","RefSeq","gene",1588782,1589972,".","+",".","gene_id MMP1648; gene_name MMP1648;","MMP1648",1590172,1,"1590043","1590043","T1"
"NC_005791.1","RefSeq","gene",1589977,1591038,".","-",".","gene_id MMP1649; gene_name MMP1649;","MMP1649",1589777,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1591035,1591817,".","-",".","gene_id MMP1650; gene_name MMP1650;","MMP1650",1590835,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1591808,1592611,".","-",".","gene_id MMP1651; gene_name MMP1651;","MMP1651",1591608,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1592694,1593692,".","-",".","gene_id MMP1652; gene_name MMP1652;","MMP1652",1592494,2,"1592663;1592672","1592663","T1"
"NC_005791.1","RefSeq","gene",1594017,1597127,".","+",".","gene_id MMP1653; gene_name MMP1653;","MMP1653",1597327,1,"1597216","1597216","T1"
"NC_005791.1","RefSeq","gene",1597130,1598470,".","+",".","gene_id MMP1654; gene_name MMP1654;","MMP1654",1598670,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1598443,1600218,".","+",".","gene_id MMP1655; gene_name MMP1655;","MMP1655",1600418,1,"1600243","1600243","T1"
"NC_005791.1","RefSeq","gene",1600220,1600783,".","-",".","gene_id MMP1656; gene_name MMP1656;","MMP1656",1600020,1,"1600188","1600188","T1"
"NC_005791.1","RefSeq","gene",1600898,1600972,".","-",".","gene_id RNA_25; gene_name RNA_25;","RNA_25",1600698,2,"1600895;1600898","1600898","T2"
"NC_005791.1","RefSeq","gene",1601002,1601086,".","-",".","gene_id RNA_24; gene_name RNA_24;","RNA_24",1600802,3,"1600887;1600890;1600899","1600890","T1"
"NC_005791.1","RefSeq","gene",1601100,1601174,".","-",".","gene_id RNA_23; gene_name RNA_23;","RNA_23",1600900,3,"1600988;1600995;1600997","1600995","T2"
"NC_005791.1","RefSeq","gene",1601189,1601263,".","-",".","gene_id RNA_22; gene_name RNA_22;","RNA_22",1600989,1,"1600996","1600996","T1"
"NC_005791.1","RefSeq","gene",1601302,1601378,".","-",".","gene_id RNA_21; gene_name RNA_21;","RNA_21",1601102,6,"1601157;1601172;1601177;1601179;1601182;1601302","1601302","T1"
"NC_005791.1","RefSeq","gene",1601495,1601568,".","+",".","gene_id RNA_20; gene_name RNA_20;","RNA_20",1601768,5,"1601571;1601575;1601577;1601580;1601588","1601571","T1"
"NC_005791.1","RefSeq","gene",1601691,1602863,".","+",".","gene_id MMP1657; gene_name MMP1657;","MMP1657",1603063,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1602916,1603302,".","-",".","gene_id MMP1658; gene_name MMP1658;","MMP1658",1602716,7,"1602804;1602846;1602856;1602862;1602869;1602876;1602899","1602869","T1"
"NC_005791.1","RefSeq","gene",1603462,1604370,".","-",".","gene_id MMP1659; gene_name MMP1659;","MMP1659",1603262,4,"1603330;1603411;1603414;1603432","1603432","T1"
"NC_005791.1","RefSeq","gene",1604456,1604815,".","+",".","gene_id MMP1660; gene_name MMP1660;","MMP1660",1605015,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1604805,1605002,".","+",".","gene_id MMP1661; gene_name MMP1661;","MMP1661",1605202,1,"1605132","1605132","T1"
"NC_005791.1","RefSeq","gene",1604999,1605763,".","-",".","gene_id MMP1662; gene_name MMP1662;","MMP1662",1604799,3,"1604895;1604903;1604963","1604963","T1"
"NC_005791.1","RefSeq","gene",1605793,1606998,".","-",".","gene_id MMP1663; gene_name MMP1663;","MMP1663",1605593,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1607049,1607945,".","+",".","gene_id MMP1664; gene_name MMP1664;","MMP1664",1608145,1,"1607987","1607987","T1"
"NC_005791.1","RefSeq","gene",1607978,1609843,".","-",".","gene_id MMP1665; gene_name MMP1665;","MMP1665",1607778,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1609807,1610598,".","+",".","gene_id MMP1666; gene_name MMP1666;","MMP1666",1610798,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1610636,1611286,".","+",".","gene_id MMP1667; gene_name MMP1667;","MMP1667",1611486,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1611319,1611951,".","+",".","gene_id MMP1668; gene_name MMP1668;","MMP1668",1612151,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1611962,1612522,".","+",".","gene_id MMP1669; gene_name MMP1669;","MMP1669",1612722,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1612512,1613480,".","+",".","gene_id MMP1670; gene_name MMP1670;","MMP1670",1613680,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1613508,1613915,".","+",".","gene_id MMP1671; gene_name MMP1671;","MMP1671",1614115,1,"1613998","1613998","T1"
"NC_005791.1","RefSeq","gene",1613935,1614312,".","+",".","gene_id MMP1672; gene_name MMP1672;","MMP1672",1614512,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1614353,1614805,".","+",".","gene_id MMP1673; gene_name MMP1673;","MMP1673",1615005,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1614821,1615513,".","+",".","gene_id MMP1674; gene_name MMP1674;","MMP1674",1615713,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1615523,1617163,".","+",".","gene_id MMP1675; gene_name MMP1675;","MMP1675",1617363,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1617174,1618850,".","+",".","gene_id MMP1676; gene_name MMP1676;","MMP1676",1619050,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1618864,1619700,".","-",".","gene_id MMP1677; gene_name MMP1677;","MMP1677",1618664,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1619774,1620595,".","+",".","gene_id MMP1678; gene_name MMP1678;","MMP1678",1620795,1,"1620717","1620717","T1"
"NC_005791.1","RefSeq","gene",1620599,1621036,".","-",".","gene_id MMP1679; gene_name MMP1679;","MMP1679",1620399,3,"1620493;1620502;1620571","1620571","T1"
"NC_005791.1","RefSeq","gene",1621139,1622947,".","+",".","gene_id MMP1680; gene_name MMP1680;","MMP1680",1623147,1,"1622995","1622995","T2"
"NC_005791.1","RefSeq","gene",1622934,1624220,".","-",".","gene_id MMP1681; gene_name MMP1681;","MMP1681",1622734,2,"1622736;1622893","1622893","T1"
"NC_005791.1","RefSeq","gene",1624270,1625673,".","-",".","gene_id MMP1682; gene_name MMP1682;","MMP1682",1624070,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1625806,1626447,".","+",".","gene_id MMP1683; gene_name MMP1683;","MMP1683",1626647,1,"1626481","1626481","T1"
"NC_005791.1","RefSeq","gene",1626448,1627131,".","-",".","gene_id MMP1684; gene_name MMP1684;","MMP1684",1626248,1,"1626372","1626372","T1"
"NC_005791.1","RefSeq","gene",1627151,1627375,".","-",".","gene_id MMP1685; gene_name MMP1685;","MMP1685",1626951,3,"1627073;1627084;1627140","1627084","T1"
"NC_005791.1","RefSeq","gene",1627513,1627676,".","-",".","gene_id RNA_43; gene_name RNA_43;","RNA_43",1627313,4,"1627487;1627490;1627499;1627510","1627499","T1"
"NC_005791.1","RefSeq","gene",1627999,1629000,".","+",".","gene_id MMP1686; gene_name MMP1686;","MMP1686",1629200,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1629018,1629224,".","+",".","gene_id MMP1687; gene_name MMP1687;","MMP1687",1629424,2,"1629279;1629368","1629279","T1"
"NC_005791.1","RefSeq","gene",1629235,1629918,".","+",".","gene_id MMP1688; gene_name MMP1688;","MMP1688",1630118,2,"1629940;1629943","1629943","T1"
"NC_005791.1","RefSeq","gene",1629931,1630488,".","-",".","gene_id MMP1689; gene_name MMP1689;","MMP1689",1629731,2,"1629878;1629895","1629895","T1"
"NC_005791.1","RefSeq","gene",1630490,1631158,".","-",".","gene_id MMP1690; gene_name MMP1690;","MMP1690",1630290,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1631371,1632675,".","-",".","gene_id MMP1691; gene_name MMP1691;","MMP1691",1631171,5,"1631260;1631265;1631270;1631276;1631279","1631279","T1"
"NC_005791.1","RefSeq","gene",1632705,1633856,".","-",".","gene_id MMP1692; gene_name MMP1692;","MMP1692",1632505,6,"1632517;1632559;1632581;1632680;1632683;1632687","1632687","T1"
"NC_005791.1","RefSeq","gene",1633982,1634116,".","-",".","gene_id MMP1693; gene_name MMP1693;","MMP1693",1633782,4,"1633859;1633899;1633901;1633906","1633906","T1"
"NC_005791.1","RefSeq","gene",1634132,1635388,".","-",".","gene_id MMP1694; gene_name MMP1694;","MMP1694",1633932,1,"1634090","1634090","T1"
"NC_005791.1","RefSeq","gene",1635430,1636296,".","-",".","gene_id MMP1695; gene_name MMP1695;","MMP1695",1635230,2,"1635291;1635371","1635371","T1"
"NC_005791.1","RefSeq","gene",1636396,1636800,".","-",".","gene_id MMP1696; gene_name MMP1696;","MMP1696",1636196,2,"1636249;1636270","1636270","T1"
"NC_005791.1","RefSeq","gene",1636988,1638964,".","-",".","gene_id MMP1697; gene_name MMP1697;","MMP1697",1636788,2,"1636840;1636858","1636858","T1"
"NC_005791.1","RefSeq","gene",1639662,1640198,".","+",".","gene_id MMP1698; gene_name MMP1698;","MMP1698",1640398,4,"1640221;1640224;1640389;1640395","1640389","T1"
"NC_005791.1","RefSeq","gene",1640528,1640719,".","+",".","gene_id MMP1699; gene_name MMP1699;","MMP1699",1640919,1,"1640875","1640875","T1"
"NC_005791.1","RefSeq","gene",1640720,1642321,".","+",".","gene_id MMP1700; gene_name MMP1700;","MMP1700",1642521,2,"1642345;1642360","1642345","T1"
"NC_005791.1","RefSeq","gene",1642492,1642974,".","+",".","gene_id MMP1701; gene_name MMP1701;","MMP1701",1643174,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1642986,1643999,".","+",".","gene_id MMP1702; gene_name MMP1702;","MMP1702",1644199,5,"1644012;1644022;1644069;1644188;1644197","1644188","T1"
"NC_005791.1","RefSeq","gene",1644098,1644183,".","+",".","gene_id RNA_50; gene_name RNA_50;","RNA_50",1644383,2,"1644340;1644342","1644342","T1"
"NC_005791.1","RefSeq","gene",1644208,1645104,".","+",".","gene_id MMP1703; gene_name MMP1703;","MMP1703",1645304,1,"1645137","1645137","T1"
"NC_005791.1","RefSeq","gene",1645101,1645556,".","-",".","gene_id MMP1704; gene_name MMP1704;","MMP1704",1644901,3,"1644922;1645057;1645076","1645076","T1"
"NC_005791.1","RefSeq","gene",1645566,1646231,".","-",".","gene_id MMP1705; gene_name MMP1705;","MMP1705",1645366,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1646237,1646392,".","-",".","gene_id MMP1706; gene_name MMP1706;","MMP1706",1646037,1,"1646084","1646084","T2"
"NC_005791.1","RefSeq","gene",1646401,1647198,".","-",".","gene_id MMP1707; gene_name MMP1707;","MMP1707",1646201,2,"1646301;1646303","1646301","T1"
"NC_005791.1","RefSeq","gene",1647312,1647497,".","-",".","gene_id MMP1708; gene_name MMP1708;","MMP1708",1647112,4,"1647241;1647267;1647285;1647294","1647294","T1"
"NC_005791.1","RefSeq","gene",1647520,1647801,".","-",".","gene_id MMP1709; gene_name MMP1709;","MMP1709",1647320,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1647758,1648354,".","-",".","gene_id MMP1710; gene_name MMP1710;","MMP1710",1647558,2,"1647649;1647691","1647691","T1"
"NC_005791.1","RefSeq","gene",1648378,1649130,".","-",".","gene_id MMP1711; gene_name MMP1711;","MMP1711",1648178,4,"1648188;1648360;1648363;1648366","1648366","T1"
"NC_005791.1","RefSeq","gene",1649205,1650095,".","-",".","gene_id MMP1712; gene_name MMP1712;","MMP1712",1649005,1,"1649171","1649171","T1"
"NC_005791.1","RefSeq","gene",1650224,1651168,".","+",".","gene_id MMP1713; gene_name MMP1713;","MMP1713",1651368,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1651340,1651684,".","-",".","gene_id MMP1714; gene_name MMP1714;","MMP1714",1651140,2,"1651161;1651167","1651167","T1"
"NC_005791.1","RefSeq","gene",1651699,1652172,".","-",".","gene_id MMP1715; gene_name MMP1715;","MMP1715",1651499,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1652183,1653208,".","-",".","gene_id MMP1716; gene_name MMP1716;","MMP1716",1651983,0,NA,NA,"T3"
